TEXT,Annot-1,Annot-2,Annot-3,Source,classes
না দেখে কোন মন্তব্য করবো না। তাই রাতেই যশ রাজ ফিল্মসের নতুন মুভিটা দেখলাম। প্রথমেই বলি ,0,0,0,,0
কিন্তু আলেজান্দ্রো সাবেলা এমন একটি স্ট্রং ডিফেন্স তৈরি করে রেখে গেছেন ,0,0,0,,0
মধ্যবয়সী এক নারীর ব্যাগ সার্চ করে কিছু না পেয়ে মহিলাকে জিজ্ঞেস করলো আপনার সন্তানেরা কে কী করে?,0,0,0,,0
নাসিরদের কাছে রিজেক্টেড হচ্ছে প্রতিনিয়তই। তাদের সৌন্দর্য যেন প্যারালাইজড্। ভাবা যায় ? পত্রিকায় পাত্র-পাত্রী চাই বিজ্ঞাপনে অধিকাংশই আপনি দেখবেন ,0,0,0,,0
আপনি সবসময় তাকে সাহায্য করবেন। #ধরুন_আপনার_শিশু_কারো_দ্বারা_সেক্সুয়ালি_অ্যাবিউজড_হলো ,0,0,0,,0
রোমেরোকে যতগুলো ম্যাচে খেলাইছে ম্যাচ হারায়। ,0,0,0,,0
অথৈ কি করছো তুমি? আই ওয়াজ জাস্ট জোকিং। ফেলে দাও ওইটা ,0,0,0,,0
কিন্তু অনেক বেশি ট্যালেন্টেড। অন্যজন খুব নামী পরিবারের হলেও সব কাজে নির্ভর করে সাধারণ পরিবারের ওই ছেলের উপর। দুই বন্ধুর সব কাজে পার্ফরমেন্সে ছিল বিশাল তফাৎ.,0,0,0,,0
পথ ভুল করলে এক্সামের দেরী হয়ে যাবে। • বন্দর কালেক্টরেট মসজিদের অপজিট সাইডে দেখবেন টিলাগড় টিলাগড় বলে সি এঞ্জি ডাকবে ,0,0,0,,0
"গানের/রিমিকের লিরিক্সের জন্য রিপন কতটুকু লাভবান হয়েছে। এই জায়গাটা একটু পরিষ্কার করে জানাবেন আশা করি। কারণ রিপন আপনাদের মত কোন ""হাই সোসাইটি""র কেউ না। আশা করি মানবিকতা আপনাদের মধ্যেও দেখতে পারব। কারণ আমাদেরকে এন্টারটেইন করতে গিয়ে অন্য কেউ যাতে এন্টারটেইনের স্বীকার না হয়। আমি রিপনের অনেক ভিডিও দেখেছি যেখানে রিপনের কবিতাগুলো অন্য কেউ ব্যবহার করার কারণে রিপন তাদেরকে ""চোর"" বলে সম্বোধন করেছে। আশা করি এই বিষয়টা খেয়াল রাখবেন। ",0,0,0,,0
ব্রাজিলের ড্র। আর আর্জেন্টিনা যদি নির্ধারিত সময়ে ২-১ এ জিতে তাইলে টাইব্রেকারে নিষ্পত্তি হবে এই সুপারক্লাসিকোর বিজয়ী।,0,0,0,,0
ভাই কোন কম্পানির লিপস্টিক ব্যবহার করেন?😪 ,0,0,0,,0
তুমি সাথে সাথেই তাকে ফোন দিবা এবং নিজের ভুলের জন্য তাকে সরি বলবা।,0,0,0,,0
আগামী কাউন্সিল অধিবেশনে আওয়ামী লীগে তরুণদের জয়জয়কার হবে এবং একটি ক্লিন ইমেজের কেন্দ্রীয় কমিটি গঠন করা হবে।,0,0,0,,0
আমি তো প্রথম দিকের সাস্ক্রাইবার 🙄🙄 ,0,0,0,,0
কিংবা ভার্চুয়াল কিছু অনূভুতি। তারা কি জানে ?,0,0,0,,0
তৌহিদ ভাই ভিডিওটা দেখে চোখে পানি এসে গেলো। আল্লার কাছে দোয়া করি আপনি যুগযুগ বেঁচে থাকেন আমাদের মাঝে। যদি আমার কমেন্ট টি পেয়ে থাকেন প্লিজ একবার রিপ্লাই দিবেন। আমি আপনার একজন ভক্ত। আপনার রিপ্লাইয়ের অপেক্ষা করবো ,0,0,0,,0
সর্বাবস্থায় আমরা নবীজিকে (সঃ) রিপ্রেজেন্ট করছি। আমরা মানি অথবা না মানি ,0,0,0,,0
শর্ট খাইলে ডাইরেক্ট একশন ,0,0,0,,0
তাই এটি না করার অনুরোধ রইলো। একাধিক মেইল করতে ভিন্ন মেইল আইডি+ ভিন্ন ডিভাইস+ভিন্ন আইপির প্রয়োজন হবে। এ কাজে আপনার আমার মতোই কিছু সাধারণ মানুষ জড়িত ,0,0,0,,0
আমারে ভোট দিবেন৷ ভোটার: আরেকজনেরে যে কথা দিয়া ফেলছি৷ নেতা: আরেকজনরে কথা দিলেই যে আরেকজনরে ভোট দিতে হবে ,0,0,0,,0
