TEXT,Annot-1,Annot-2,Annot-3,Source,classes
একটা ইন্ডিয়ার দালাল সবাইকে রিপলে দিচ্ছে বুঝতে পারছিনা,1,1,1,,1
জোকার প্রডাকশন এর আয়মানকে রোস্টিং টা বেশি ভাল লাগছে।,1,1,1,,1
হালারপুতের ধারভাষ্যকার শামিম চৌধুরি বালের ইংলিশ বলে,1,1,1,,1
হেতের করা সবচেয়ে ফালতু রোস্ট ভিডিও এইডা.! বোকাদোচা.! 🙄,1,1,1,,1
ভোট চোর সরকার আওয়ামী লীগ;,1,1,1,,1
ভারতের চেয়ে বাংলাদেশের এক ক্রিকেটার এর দোষ বেশি। কি ভাষা গালি দিয়েছে মাঠের বাহির থেকে সেটা কি আপনারা শুনেননি? হুগায় বরে দে এটা কোন দরনের ভদ্রর্তা বলতে পারেন.? এটা কন ভদ্রলোক এর খেলা হতে পারেনা। বাইঞ্চুদ শালারা অশিক্ষিত। একজন বংলাদেশি হিসেবে লজ্জা হচ্ছে যে আমাদের দেশের খেলোয়াড় এখন ও ১৯ বছর বয়সের বাচ্ছা সে কি করে হুগায় বরার কথা বলে.? শালারা একেকটা বয়স চোরা বাল সাদা হয়ে গেছে;,1,1,1,,1
আবাল ও আবেগী সাপোটার গুলা কই।ট্রল করে না কেন?;,1,1,1,,1
মাত্র একটি মিউজিক ভিডিওর জন্য মাত্র চোদ্দো টি চুমু এটা আর এমন কি ?এটার জন্য কি কোনো নিউজ বা ভাইরাল হবার দরকার আছে? এমন চোদো দিন ভোর হতেই থাকে।না হলে কাজ আসবে কি করে।সব কিছুরই একটা ডিমান্ড আছে।;,1,1,1,,1
আর এখন হিন্দিরা তোদের চুদছে। কিন্তু তোরা শব্দ না করে এনজয় করছিস।;,1,1,1,,1
শাওয়ার গান।ডিসলাইক টা যদি আরো একশ বার দিতে পারতাম;,1,1,1,,1
মাহমুদুল্লাহ এই বয়সে ক্যাচ মিস করে। সরম কর।;,1,1,1,,1
কিরে ঘুষ খোর মিডিয়া ভোট নাকি সুস্ট হইছে;,1,1,1,,1
কিছু মাদারচো* এই ভিডিও তেও ডিজলাইক দিছে 😡;,1,1,1,,1
কিন্তু প্রথমেই চুত্মারানি নাস্তিক সাফা কবির কে দেখে নাটক দেখার মোড ই নস্ট হয়ে গেল।সাফা কবির নামক নাস্তিকের নাটক অনেক আগেই বয়কট করছি🖕🖕🖕🖕🖕🖕 ;,1,1,1,,1
প্রথম যে স্যাম্পল টা ছিলো ওইটা বোকাচোদা। পরের ভার্সন টা ভালো। এটা নিয়ে এতো আজগুবি মারার কিছু নাই। ;,1,1,1,,1
হ্মেত মানে স্মার্ট বয়😂😎,1,1,0,,1
"টেডিবিয়ার, বার্বিডল, আইসক্রিম আর চিকেন বল,,, আমারে গোয়া মাইরা কমতো খাইলা না,,",1,1,1,,1
মাদারচোদ মিডিয়া সালা খানকির বাচ্চা,1,1,1,,1
কেনো তামিম কি তোমার মার সাথে স্যাক্স করার কারণে তোমার জরমো হয়েছে,1,1,1,,1
জারা আন লাইক দিসে তারা মানুষ না।কুকুর,1,1,1,,1
ব্রা পিতা বের করাও নাকি এখন স্টাইল হয়ে গেছে।আমরা কোন মুসলিম দেশে বাস করতেছি।এসব স্টাইল মার্কা ড্রেস পরা দেখে দেখে।নরমাল মেয়েরা ও পরা শুরু করে দিছে।অবাক লাগে।।।😡😡😡😡,1,1,1,,1
খানকির নাকি আবার কিউট লেগেছে,1,1,1,,1
মাদারচোদদেরকে ক্রস ফায়ারে দিন।,1,1,1,,1
আমি সেক্স করব....মাগির ডায়লগ হুন,1,1,1,,1
সরকারের দালাল মিডিয়া,1,1,1,,1
মেয়েটার মুখে এত মেকাপ কেন!,1,1,0,,1
ডাক্তাররা ক্রিয়েটিভ হয় কিভাবে?! ডাক্তাররা কি কিছু বানায়?? গাঁজা খেয়ে ডায়লগ লিখে গরু ছাগলের দল।🙄,1,1,1,,1
তোরাতো কিছু দিন পরে পর্ণ মুভি বানাইবি,0,1,1,,1
